cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
DA06,motorneuron,GS,9,5,14,56,39,95,706,0.00555503100116451,499.531381076399,0.00393047069112453,Inf,0.00567801382123435,0.164835164835165,0.00727380231557214,0.218864468864469
DA07,motorneuron,GS,7,7,14,53,38,91,560,0.00440625688477638,145.726076932386,0.00114661880316925,Inf,0.00588492847616543,0.236263736263736,0.0086339391054112,0.336996336996337
DA08,motorneuron,GS,16,11,27,81,41,122,486,0.00382400151071665,588.400807540968,0.00462972340934888,Inf,0.00370129991365561,0.15954415954416,0.00761747527149967,0.367094017094017
DA09,motorneuron,GS,12,11,23,105,16,121,143,0.00112516916879111,734.292637071104,0.00577764640631278,Inf,0.00539230913499917,0.218,0.0101721119173138,0.5067
PDA,motorneuron,GS,7,5,12,22,25,47,700,0.00550782110597048,368.460067125344,0.00289916019202896,Inf,0.00609409356690202,0.293650793650794,0.00671304310792605,0.322751322751323
DB01,motorneuron,GS,5,6,11,7,79,86,45,0.000354074213955245,388.33730598466,0.00305556058591146,Inf,0.00974728638342229,0.326923076923077,0.0141196324968392,0.5625
DB02,motorneuron,GS,4,9,13,12,88,100,40,0.000314732634626884,153.349143806452,0.00120659950119954,Inf,0.00658438981193396,0.207792207792208,0.0110270762725365,0.395021645021645
DB03,motorneuron,GS,8,8,16,17,48,65,1111,0.00874169892676172,1889.46045873516,0.014866871705026,Inf,0.00279159517701153,0.1625,0.00532628697720429,0.309375
DB04,motorneuron,GS,6,3,9,11,19,30,4,3.14732634626884e-05,88.8815357045702,0.000699347997549572,Inf,0.00274961612625299,0.142857142857143,0.00284195808188337,0.15
DB05,motorneuron,GS,4,11,15,5,55,60,49,0.000385547477417933,502.413087026764,0.00395314486377399,Inf,0.0019456098544505,0.115384615384615,0.00286526999966536,0.189503205128205
DB06,motorneuron,GS,13,6,19,82,30,112,78,0.000613728637522425,218.997864769811,0.00172314437391662,Inf,0.00599140492145437,0.228070175438596,0.0102127423514447,0.389327485380117
