cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
RIVL,motorneuron,GS,13,9,22,42,43,85,213,0.00668507940493378,52.0627756246958,0.00163400839949456,1.34272068511199,0.0224317158272681,0.337777777777778,0.0351461825453777,0.546740740740741
RIVR,motorneuron,GS,12,12,24,35,51,86,346,0.0108593308643525,105.818937913382,0.00332116433097049,1.35416666666667,0.0169285587663767,0.25,0.0273416623652279,0.45
RMDDL,motorneuron,GS,26,9,35,310,41,351,847,0.0265833908731404,298.569251497147,0.00937070025413179,1.59141414141414,0.0213811231963884,0.200680272108844,0.041936200791823,0.493140589569161
RMDDR,motorneuron,GS,21,3,24,290,30,320,83,0.00260498399347185,38.7310275632158,0.00121558682955294,1.53846153846154,0.0284116494237754,0.2,0.0473831522305878,0.411151515151515
RMDL,motorneuron,GS,25,21,46,172,88,260,1830.5,0.0574508819283159,696.55754391935,0.0218617018366503,1.39813311688312,0.0162199259116924,0.220430107526882,0.0337461973375836,0.530457803844901
RMDR,motorneuron,GS,29,13,42,200,71,271,962,0.0301927060448183,382.631431901513,0.0120090211506344,1.40029761904762,0.0186932974924041,0.234117647058824,0.0373916907427853,0.549015406162465
RMDVL,motorneuron,GS,20,11,31,277,58,335,956,0.0300043939489047,383.256910296107,0.0120286520085402,1.5,0.0209875596917887,0.183006535947712,0.0392734484143925,0.413761801016703
RMDVR,motorneuron,GS,23,12,35,271,65,336,1615,0.0506873391500847,436.330844878746,0.0136943959851467,1.61466995536763,0.0237950617798635,0.254684838160136,0.0454949249502336,0.457821497120921
RMED,motorneuron,GS,13,5,18,62,8,70,174,0.0054610507814952,82.6364451241264,0.00259357369669595,1.7438884644767,0.00852568731554519,0.251655629139073,0.0151611839901502,0.260504201680672
RMEL,motorneuron,GS,12,4,16,73,5,78,0,0,52.9240906440243,0.00166104107224984,1.98030303030303,0.00705663034431908,0.142857142857143,0.00885470264598682,0.196778711484594
RMER,motorneuron,GS,16,3,19,86,12,98,22,0.000690477685016634,38.1827944581851,0.00119838034204335,1.73030303030303,0.0171651729676198,0.273809523809524,0.0286316020891876,0.35478855721393
RMEV,motorneuron,GS,16,8,24,91,10,101,0,0,169.939748033365,0.00533361835519945,1.66666666666667,0.0065505809327831,0.153846153846154,0.012634659689363,0.2996336996337
RMFL,interneuron,GS,12,12,24,36,49,85,49,0.00153788211662796,140.485517400379,0.00440918703786263,1.4547619047619,0.00996345018886379,0.24169741697417,0.0185473177240441,0.451629766297663
